Item,Category,ProductName,Segment,Price,LaunchDate
Product114,Clothing,Clothing_499,Budget,230.98,2020-03-02
Product047,Home,Home_456,Premium,358.38,2022-01-30
Product083,Electronics,Electronics_32,Premium,456.7,2023-09-04
Product077,Beauty,Beauty_435,Premium,174.79,2023-05-04
Product133,Electronics,Electronics_476,Standard,431.44,2023-09-09
Product180,Beauty,Beauty_175,Standard,93.18,2022-09-23
Product184,Electronics,Electronics_443,Standard,126.66,2021-06-11
Product145,Beauty,Beauty_855,Standard,223.44,2022-07-17
Product026,Clothing,Clothing_319,Premium,418.3,2021-11-28
Product098,Beauty,Beauty_778,Budget,191.17,2023-01-21
Product185,Home,Home_956,Premium,114.76,2020-10-18
Product036,Home,Home_887,Premium,367.54,2020-03-14
Product080,Beauty,Beauty_918,Standard,192.58,2023-05-29
Product006,Clothing,Clothing_344,Budget,453.61,2020-03-14
Product125,Beauty,Beauty_959,Standard,296.53,2022-09-12
Product076,Electronics,Electronics_836,Budget,456.22,2023-02-12
Product057,Clothing,Clothing_858,Standard,387.5,2022-10-14
Product016,Home,Home_465,Standard,246.54,2022-04-15
Product019,Clothing,Clothing_585,Budget,128.67,2021-02-12
Product112,Clothing,Clothing_373,Budget,342.79,2022-11-28
Product105,Beauty,Beauty_959,Premium,10.12,2021-03-04
Product123,Clothing,Clothing_61,Premium,25.84,2023-10-09
Product137,Beauty,Beauty_486,Standard,485.74,2023-04-18
Product086,Sports,Sports_836,Budget,311.71,2020-04-02
Product150,Home,Home_208,Standard,68.93,2020-11-02
Product010,Electronics,Electronics_378,Premium,66.07,2024-01-03
Product187,Electronics,Electronics_819,Budget,339.38,2020-05-11
Product104,Home,Home_692,Budget,254.78,2022-11-23
Product164,Home,Home_784,Standard,290.31,2020-01-19
Product095,Electronics,Electronics_593,Premium,194.39,2020-02-23
Product183,Home,Home_867,Standard,493.48,2022-04-12
Product068,Beauty,Beauty_282,Standard,248.33,2022-04-02
Product119,Beauty,Beauty_646,Premium,491.37,2021-07-16
Product085,Electronics,Electronics_695,Budget,154.41,2020-08-22
Product083,Sports,Sports_394,Premium,151.52,2023-12-11
Product120,Electronics,Electronics_957,Premium,264.88,2020-01-10
Product031,Beauty,Beauty_273,Standard,350.65,2023-05-18
Product190,Clothing,Clothing_886,Premium,165.18,2021-12-28
Product157,Home,Home_891,Standard,209.63,2020-01-18
Product165,Sports,Sports_741,Standard,387.81,2024-01-11
Product001,Electronics,Electronics_871,Standard,87.25,2021-12-24
Product007,Sports,Sports_252,Premium,368.49,2021-12-24
Product026,Home,Home_751,Standard,154.6,2020-10-24
Product061,Clothing,Clothing_950,Premium,89.93,2020-12-30
Product035,Electronics,Electronics_739,Standard,295.01,2020-02-28
Product079,Home,Home_180,Standard,109.47,2020-05-28
Product071,Electronics,Electronics_605,Premium,64.41,2022-05-13
Product032,Sports,Sports_69,Budget,59.86,2023-01-14
Product018,Home,Home_626,Premium,333.59,2023-09-07
Product141,Sports,Sports_293,Budget,337.23,2024-01-10
Product035,Beauty,Beauty_892,Budget,403.47,2022-06-08
Product164,Electronics,Electronics_816,Standard,133.39,2021-06-03
Product128,Sports,Sports_159,Standard,243.25,2021-10-13
Product176,Beauty,Beauty_447,Budget,302.36,2021-04-04
Product148,Sports,Sports_327,Premium,40.73,2023-09-19
Product199,Sports,Sports_93,Standard,265.12,2021-11-18
Product074,Home,Home_785,Budget,205.06,2020-12-18
Product162,Sports,Sports_647,Premium,438.04,2021-10-07
Product114,Home,Home_637,Budget,226.22,2022-01-31
Product042,Sports,Sports_85,Budget,485.03,2021-11-06
Product092,Sports,Sports_765,Premium,419.83,2022-05-16
Product125,Clothing,Clothing_809,Standard,19.94,2020-05-16
Product190,Sports,Sports_812,Premium,384.49,2020-08-30
Product019,Home,Home_343,Budget,243.61,2021-10-14
Product058,Clothing,Clothing_122,Budget,465.63,2020-11-06
Product089,Home,Home_492,Standard,39.02,2022-03-30
Product126,Electronics,Electronics_933,Standard,41.85,2020-12-04
Product181,Beauty,Beauty_868,Premium,452.77,2021-07-27
Product198,Sports,Sports_757,Standard,221.58,2021-12-01
Product004,Home,Home_882,Premium,307.9,2020-08-05
Product107,Beauty,Beauty_731,Premium,23.07,2021-12-30
Product117,Electronics,Electronics_368,Budget,407.47,2020-04-17
Product072,Clothing,Clothing_398,Premium,481.53,2023-02-13
Product073,Clothing,Clothing_780,Premium,418.36,2022-07-03
Product041,Sports,Sports_454,Premium,268.63,2022-11-13
Product144,Beauty,Beauty_421,Standard,263.39,2021-04-26
Product092,Electronics,Electronics_398,Premium,229.93,2023-12-29
Product065,Sports,Sports_798,Budget,307.78,2021-04-10
Product099,Clothing,Clothing_610,Standard,93.67,2022-07-08
Product167,Home,Home_589,Standard,93.63,2021-01-05
Product087,Beauty,Beauty_734,Premium,285.57,2022-11-11
Product172,Beauty,Beauty_281,Premium,240.48,2020-08-25
Product135,Sports,Sports_280,Standard,480.03,2022-01-09
Product115,Electronics,Electronics_676,Budget,298.97,2022-10-15
Product152,Sports,Sports_438,Premium,466.45,2021-01-15
Product014,Sports,Sports_391,Standard,217.73,2021-06-13
Product038,Home,Home_196,Premium,490.52,2022-03-25
Product035,Home,Home_308,Standard,444.98,2022-10-28
Product107,Electronics,Electronics_736,Budget,290.2,2021-08-30
Product026,Home,Home_484,Standard,141.49,2020-01-05
Product077,Electronics,Electronics_767,Premium,359.25,2022-08-06
Product008,Electronics,Electronics_387,Standard,173.57,2024-02-07
Product062,Home,Home_557,Premium,330.47,2022-03-03
Product189,Beauty,Beauty_737,Standard,286.89,2020-06-24
Product142,Electronics,Electronics_135,Standard,449.27,2023-04-15
Product127,Home,Home_141,Budget,473.04,2022-12-15
Product015,Electronics,Electronics_419,Standard,423.25,2021-10-17
Product008,Sports,Sports_685,Budget,451.73,2021-05-17
Product014,Home,Home_478,Premium,59.53,2023-11-07
Product155,Home,Home_311,Standard,117.86,2022-11-07
Product016,Beauty,Beauty_704,Premium,437.89,2021-12-30
Product022,Electronics,Electronics_999,Standard,478.55,2021-04-14
Product045,Sports,Sports_24,Premium,466.75,2021-06-08
Product091,Beauty,Beauty_327,Premium,384.38,2021-05-03
Product122,Beauty,Beauty_977,Premium,239.64,2021-04-21
Product126,Home,Home_756,Premium,173.21,2020-12-09
Product021,Electronics,Electronics_449,Budget,164.89,2020-11-02
Product079,Clothing,Clothing_733,Standard,348.52,2022-07-13
Product017,Sports,Sports_408,Standard,151.09,2020-12-06
Product051,Clothing,Clothing_952,Budget,430.02,2022-11-28
Product069,Beauty,Beauty_57,Premium,246.86,2023-01-27
Product148,Sports,Sports_179,Premium,249.68,2020-04-28
Product037,Clothing,Clothing_8,Standard,227.62,2021-06-16
Product159,Sports,Sports_999,Premium,56.5,2022-08-02
Product043,Electronics,Electronics_185,Premium,84.57,2021-08-26
Product061,Beauty,Beauty_596,Premium,369.71,2022-05-14
Product152,Beauty,Beauty_486,Premium,404.09,2022-01-16
Product007,Beauty,Beauty_976,Standard,403.49,2022-07-30
Product151,Beauty,Beauty_428,Premium,484.99,2020-12-28
Product126,Electronics,Electronics_271,Premium,208.75,2022-09-30
Product015,Clothing,Clothing_708,Budget,388.3,2020-04-02
Product105,Sports,Sports_969,Budget,331.51,2023-02-17
Product052,Home,Home_647,Budget,48.8,2023-07-07
Product197,Sports,Sports_255,Budget,144.46,2020-12-01
Product041,Beauty,Beauty_514,Budget,147.55,2020-08-29
Product149,Home,Home_850,Premium,333.07,2023-11-17
